contract_address,i_owner,token_id,uri,tx_hash,block_number,block_hash,network,tx_index,log_index
0xcf7ed3acca5a467e9e704c703e8d87f634fb0fc9,0xf39fd6e51aad88f6f4ce6ab8827279cfffb92266,17306216395670835,ipfs://bafybeibilz47fthsx5surktoy36pcxexthcluatjdxjth6gcp5k7sm5ocu/solar_array/17306216395670835.json,0xe5d07924d4b2517785b97670a2fb84691351b3eca2f5894ba6a6b30c75e4529e,138,0x3532fd70b5b02c73af82e11c583e3f02597f7de84388ab0a014b862920b375d1,anvil
0xcf7ed3acca5a467e9e704c703e8d87f634fb0fc9,0xf39fd6e51aad88f6f4ce6ab8827279cfffb92266,17306477486341784,ipfs://bafybeibilz47fthsx5surktoy36pcxexthcluatjdxjth6gcp5k7sm5ocu/solar_array/17306477486341784.json,0x70cc59a30a05811a5890516bddecb8e4411a953bcf1c85d5249775ec7200bab2,139,0x74452e30f6acd55e592c1002668c8ab58a4e4e2c7215fb45ebf95c9603446037,anvil
0xcf7ed3acca5a467e9e704c703e8d87f634fb0fc9,0xf39fd6e51aad88f6f4ce6ab8827279cfffb92266,17400110967609934,ipfs://bafybeibilz47fthsx5surktoy36pcxexthcluatjdxjth6gcp5k7sm5ocu/solar_array/17400110967609934.json,0xd3108424b1cbcc7c19ee8476fa08c2e9362de908ecaef5186333713b75f1b31c,140,0x8142cfa9e2bf8f367a8fb0aa1c203902b69948d4433aa1b818193b789c1ae941,anvil
0xcf7ed3acca5a467e9e704c703e8d87f634fb0fc9,0xf39fd6e51aad88f6f4ce6ab8827279cfffb92266,17306238320579485,ipfs://bafybeibilz47fthsx5surktoy36pcxexthcluatjdxjth6gcp5k7sm5ocu/solar_array/17306238320579485.json,0xf2607794dc1d3e971b85597db3ee64f1e09ef8cfa6bab4851bd318a43a1aa561,141,0x8fb28fe9f72cd3d607cac97e065e5949e9a6517e71da66d24d1c7d9137d95467,anvil
0xcf7ed3acca5a467e9e704c703e8d87f634fb0fc9,0xf39fd6e51aad88f6f4ce6ab8827279cfffb92266,17306035178284744,ipfs://bafybeibilz47fthsx5surktoy36pcxexthcluatjdxjth6gcp5k7sm5ocu/solar_array/17306035178284744.json,0x679ba15e7ff6fb93262909d358cdd9bde11deb798969f80ed24a1c3a37f0e8ac,142,0xdc4d7e92267a3c76da40f866b9f4f07aac524ce92491c9dd5eae6e746739c2b1,anvil
0xcf7ed3acca5a467e9e704c703e8d87f634fb0fc9,0xf39fd6e51aad88f6f4ce6ab8827279cfffb92266,17303553880579229,ipfs://bafybeibilz47fthsx5surktoy36pcxexthcluatjdxjth6gcp5k7sm5ocu/solar_array/17303553880579229.json,0x0694ea0804237fb86c89e625263d76bb23024aa0b25f0c26450a777cec40ab25,143,0x8c8beed2eca6156c8cff697e5c54cb3badbf52480b0a3e627bf29754aad812a7,anvil
0xcf7ed3acca5a467e9e704c703e8d87f634fb0fc9,0xf39fd6e51aad88f6f4ce6ab8827279cfffb92266,17303528322365640,ipfs://bafybeibilz47fthsx5surktoy36pcxexthcluatjdxjth6gcp5k7sm5ocu/solar_array/17303528322365640.json,0xad1965cc5d2013535b84fd2e7bed6c1c7b3667fbed8302bb8842da3d83cf066f,144,0x9302de563fa428ff674e6d20e8135ec50f06890ecdc10617b352718e35ee8885,anvil
0xcf7ed3acca5a467e9e704c703e8d87f634fb0fc9,0xf39fd6e51aad88f6f4ce6ab8827279cfffb92266,17306233001716491,ipfs://bafybeibilz47fthsx5surktoy36pcxexthcluatjdxjth6gcp5k7sm5ocu/solar_array/17306233001716491.json,0x7bdf1fa38270e61f012208c48a5dc73d3e190f9632f325476ff4454f875dd5e4,145,0x1a0099db485ffc2c4afe9e6777914e8cdaca7284bb2f9df9d6d8170177b60f70,anvil
0xcf7ed3acca5a467e9e704c703e8d87f634fb0fc9,0xf39fd6e51aad88f6f4ce6ab8827279cfffb92266,17306224847153802,ipfs://bafybeibilz47fthsx5surktoy36pcxexthcluatjdxjth6gcp5k7sm5ocu/solar_array/17306224847153802.json,0xf2b5f1431d7d7a4f574b0ceb931f2fc6bd3a0a38d6dc7b3918f002850d9ea7b8,146,0x76776aef9b0ecfe131c5c78696cbb17f41c1840b699825175a808418a7111b3f,anvil
0xcf7ed3acca5a467e9e704c703e8d87f634fb0fc9,0xf39fd6e51aad88f6f4ce6ab8827279cfffb92266,17306308488745127,ipfs://bafybeibilz47fthsx5surktoy36pcxexthcluatjdxjth6gcp5k7sm5ocu/solar_array/17306308488745127.json,0x51938185acbc9f7abe6fd571eb345bad2bb07540811c28ea4cc2c6b85f6fe30e,147,0xfe4e72b0616a2ff920438d16c8affb4bc9090e6354520d081e3d6c27c564d569,anvil
0xcf7ed3acca5a467e9e704c703e8d87f634fb0fc9,0xf39fd6e51aad88f6f4ce6ab8827279cfffb92266,17309481634049877,ipfs://bafybeibilz47fthsx5surktoy36pcxexthcluatjdxjth6gcp5k7sm5ocu/solar_array/17309481634049877.json,0x5b79899046fc5ef87af8e92f107ee804c502d40a4145d8004131afa0642be496,148,0x4a8208acba28a20a3c069d2537b0de3962efdd29cee602bed88afa19731724c2,anvil
0xcf7ed3acca5a467e9e704c703e8d87f634fb0fc9,0xf39fd6e51aad88f6f4ce6ab8827279cfffb92266,17306993425573578,ipfs://bafybeibilz47fthsx5surktoy36pcxexthcluatjdxjth6gcp5k7sm5ocu/solar_array/17306993425573578.json,0x9a16f1dbdfcef9e7520e61c4185f9d715958b8fa41162a2747c53e79aea9e664,149,0xc56a75945c8a65007a2b62b261d75475a06f7967d5267cea01f2892345501201,anvil
0xcf7ed3acca5a467e9e704c703e8d87f634fb0fc9,0xf39fd6e51aad88f6f4ce6ab8827279cfffb92266,17400157168097637,ipfs://bafybeibilz47fthsx5surktoy36pcxexthcluatjdxjth6gcp5k7sm5ocu/solar_array/17400157168097637.json,0x8bd73ce8c4f16a51ebdb250bf8053be29950df8001ff9d2a858f59d1db4af48a,150,0x874b778f6869143a0af87765d9317b23422116d440c4bf2f5b3c0035cc9f82ff,anvil
0xcf7ed3acca5a467e9e704c703e8d87f634fb0fc9,0xf39fd6e51aad88f6f4ce6ab8827279cfffb92266,17305718457665054,ipfs://bafybeibilz47fthsx5surktoy36pcxexthcluatjdxjth6gcp5k7sm5ocu/solar_array/17305718457665054.json,0xa42c2157ea0f497d882252e334d0330d02f1900f39be2ee702cae6075a80ab4e,151,0xc1efe44cdb816953c8be46af7d83b3ad294144cca2cc5a1cebe77c26545629c4,anvil
0xcf7ed3acca5a467e9e704c703e8d87f634fb0fc9,0xf39fd6e51aad88f6f4ce6ab8827279cfffb92266,17308529847230215,ipfs://bafybeibilz47fthsx5surktoy36pcxexthcluatjdxjth6gcp5k7sm5ocu/solar_array/17308529847230215.json,0x05c357f3a35bceab7f6487765549f3227011dec2a78720824d1d11d2edf98968,152,0x2de1563b6aa0bddbc51920407a8fec941f9f224b93d28e4c84c80595aa10f836,anvil
0xcf7ed3acca5a467e9e704c703e8d87f634fb0fc9,0xf39fd6e51aad88f6f4ce6ab8827279cfffb92266,17307117006149493,ipfs://bafybeibilz47fthsx5surktoy36pcxexthcluatjdxjth6gcp5k7sm5ocu/solar_array/17307117006149493.json,0xb8001a430830ab443b0f5074afbf2798b82b6f9d9d88b40a975766ee21e82170,153,0x50c4e1a1b01c8fa847dd5270791cbdbc9f720d5acb46d7fc31a315ebeabc0165,anvil
